cif;ciudad;cliente;codigo;cp;direccion;email;id;lat;lng;Nombre;notas;Provincia;Regimen;Telefono
;BURJASSOT;;46025775;46100;PS.  DEL RAJOLAR, S/N;46025775@edu.gva.es;;39,511565;-0,418366;CENTRE PRIVAT FP CAMPUS CENTRE D'ESTUDIS;;València;Priv. Conc.;963642487
S4600040B;VALÈNCIA;;46025799;46014;CL.  CASA DE LA MISERICORDIA, 34;46025799@edu.gva.es;;39,464551;-0,410314;CENTRE PÚBLIC D'EDUCACIÓ A DISTÀNCIA CEED;;València;Púb.;961206990
;VALÈNCIA;;46025805;46019;CL.  MOTILLA DEL PALANCAR, 9;46025805@edu.gva.es;;39,490157;-0,369319;CENTRE PRIV. ED. INF. 1er CICLE LA SENYERA;;València;Priv.;963659363
;PATERNA;;46025817;46980;PZ.  DE LA YESA, 10-11;46025817@edu.gva.es;;39,524987;-0,433485;EI 1er CICLE MUNICIPAL BARRI DE LA COMA;;València;Púb.;963901292
;ALBORAIA;;46025842;46120;AV.  BLASCO IBÁÑEZ, S/N;46025842@edu.gva.es;;39,484429;-0,327805;EI 1er CICLE MUNICIPAL;;València;Púb.;963726132
;ALGEMESÍ;;46025854;46680;CL.  ALBALAT, 133;46025854@edu.gva.es;;39,19261;-0,429945;CENTRE PRIV. ED. INF. 1er CICLE EVA;;València;Priv.;962480642
;GANDIA;;46025866;46701;CL.  JUAN RAMÓN JIMÉNEZ, 19;46025866@edu.gva.es;;38,973965;-0,178539;CENTRE PRIVAT FP  GARCÍA IBÁÑEZ;;València;Priv.;962871494
;PICASSENT;;46025878;46220;CL.  MARQUÉS DE DOS AGUAS, 38-42;46025878@edu.gva.es;;39,365194;-0,458261;CENTRE PRIVAT FP INFORLINGUA CENTER, SL.;;València;Priv.;902522100
;PATERNA - LA CAÑADA;;46025881;46182;CL.  217, 59;46025881@edu.gva.es;;39,542788;-0,480909;CENTRE PRIV. ED. INF. 1er CICLE DISNEY'S PLAYSCHOOL;;València;Priv.;961325630
;MISLATA;;46025891;46920;CL.  VIRGEN DE LOS DESAMPARADOS, 52;46025891@edu.gva.es;;39,478357;-0,416247;CENTRE PRIV. ED. INF. 1er CICLE CORAZÓN;;València;Priv.;963702141
;VALÈNCIA;;46025911;46008;CL.  GUILLEM DE CASTRO, 67;46025911@edu.gva.es;;39,471009;-0,383711;CENTRE PRIV. ED. INF. 1er CICLE BAMBINI;;València;Priv.;963912806
;VALÈNCIA;;46025921;46006;CL.  INGENIERO JOAQUIN BENLLOCH, 7-B;46025921@edu.gva.es;;39,455285;-0,377808;CENTRE PRIV. ED. INF. 1er CICLE PARC CENTRAL COOP.V.;;València;Priv.;963341733
;ROCAFORT;;46025933;46111;CL.  PROFESORADO ESPAÑOL, 1;46025933@edu.gva.es;;39,53923;-0,421193;C. ESTRANGER CAMBRIDGE HOUSE BRITISH INTERNATIONAL SCHOOL;;València;Priv.;963905019
;SERRA;;46025945;46118;CL.  REBALSADORS, 1,3,5;46025945@edu.gva.es;;39,682932;-0,431439;EI 1er CICLE MUNICIPAL;;València;Púb.;608335445
;GODELLA;;46025969;46110;PZ.  ENRIC CULLELL, S/N;46025969@edu.gva.es;;39,516539;-0,406361;CONSERVATORI PROFESSIONAL DE MÚSICA PINTOR PINAZO;;València;Púb.;963631670
;VALÈNCIA;;46025970;46007;PJ.  VENTURA FELIU, 10-12;46025970@edu.gva.es;;39,462199;-0,383062;CENTRE PRIVAT FP TAES;;València;Priv.;963413537
;BENAGUASIL;;46025982;46180;CL.  BENISSANÓ, 4;46025982@edu.gva.es;;39,596446;-0,583498;EI 1er CICLE MUNICIPAL;;València;Púb.;962737102
;ALMOINES;;46025994;46723;CL.  RAFALSENAR, 2;46025994@edu.gva.es;;38,941374;-0,182675;EI 1er CICLE MUNICIPAL MIXINETES;;València;Púb.;962804026
;MONCADA;;46026101;46113;CL.  GOYA, 3;46026101@edu.gva.es;;39,546122;-0,396495;CENTRE PRIVAT FP ARRIMA;;València;Priv.;961309044
;L'OLLERIA;;46026111;46850;CL.  SAN JUAN DE LA RIBERA, 8;46026111@edu.gva.es;;38,913359;-0,551741;EI 1er CICLE MUNICIPAL;;València;Púb.;962200785
;L'ALQUERIA DE LA COMTESSA;;46026123;46715;AV.  AUSIÀS MARCH, S/N;46026123@edu.gva.es;;38,935147;-0,155439;EI 1er CICLE MUNICIPAL EL BRESSOL DELS MENUTS;;València;Púb.;962893999
;XERESA;;46026147;46790;CL.  TRAPIG ESQUINA CL. LES ESCOLES, S/N;46026147@edu.gva.es;;39,012033;-0,216454;EI 1er CICLE MUNICIPAL EL SOLET;;València;Púb.;962895422
;TAVERNES BLANQUES;;46026159;46016;CL.  PINTOR SOROLLA, 7;46026159@edu.gva.es;;39,510603;-0,365986;EI 1er CICLE MUNICIPAL;;València;Púb.;961861363
Q4601160G;BENETÚSSER;;46026160;46910;CL.  DE L'ESPORT, 1;46026160@edu.gva.es;;39,419677;-0,401417;IES MARÍA CARBONELL I SÁNCHEZ;;València;Púb.;961206320
S4600055J;GUADASSUAR;;46026184;46610;CL.  PADRE ESTANISLAO, 23;46026184@edu.gva.es;;39,189608;-0,480008;EI 1er CICLE PRADA;;València;Púb.;962457805
;QUART DE POBLET;;46026196;46930;CL.  XIQUET DE QUART, 4;46026196@edu.gva.es;;39,479715;-0,431967;CENTRE ENS. PROFESSIONALS DE MÚSICA MESTRE MOLINS;;València;Priv.;961524252
;ALGEMESÍ;;46026214;46680;CL.  AUDITORIO MORENO GANS, 4;46026214@edu.gva.es;;39,18999;-0,433327;ESCOLA PRIVADA DE MÚSICA JOSÉ MORENO GANS;;València;Priv.;962482526
;DAIMÚS;;46026226;46710;CL.  SANT PERE, S/N;46026226@edu.gva.es;;38,975692;-0,143262;ESCOLA PRIVADA DE MÚSICA;;València;Priv.;962819274
;MONCADA;;46026238;46113;CL.  MAYOR, 14;46026238@edu.gva.es;;39,544575;-0,393432;ESCOLA PRIVADA DE MÚSICA CENTRO ARTÍSTICO MUSICAL;;València;Priv.;961390064
;VALÈNCIA;;46026241;46020;CL.  MISTRAL, 22;46026241@edu.gva.es;;39,48509;-0,358088;ESCOLA PRIVADA DE MÚSICA TALLER DE MÚSICA;;València;Priv.;963616361
;VILALLONGA;;46026251;46720;CL.  BARRANC DE LA MONEDA, 32;46026251@edu.gva.es;;38,883634;-0,210704;ESCOLA PRIVADA DE MÚSICA AGRUPACIÓ MUSICAL;;València;Priv.;962805652
Q4601070H;DOS AGUAS;;46026275;46198;CL.  MARQUÉS DE DOS AGUAS, S/N;46026275@edu.gva.es;;39,289179;-0,799957;CRA ALTO JUCAR;;València;Púb.;961808415
Q4601072D;ALCUBLAS;;46026287;46172;CL.  DIPUTACIÓN, 7;46026287@edu.gva.es;;39,795908;-0,700834;CRA EL PINAR;;València;Púb.;962718190
Q4601068B;ARAS DE LOS OLMOS;;46026299;46179;CL.  ESCUELAS, S/N;46026299@edu.gva.es;;39,923314;-1,131667;CRA EL SABINAR;;València;Púb.;962103010
Q4601067D;REQUENA - CAMPO ARCIS;;46026305;46352;PZ.  DEL MERCADO, 14;46026305@edu.gva.es;;39,431171;-1,168349;CRA EL TEJO;;València;Púb.;962339030
Q4601069J;ADEMUZ;;46026329;46140;AV.  DE VALENCIA, 47-C;46026329@edu.gva.es;;40,059618;-1,285469;CRA RINCÓN DE ADEMUZ;;València;Púb.;978787010
Q4601074J;JARAFUEL;;46026342;46623;CL.  JARRAL, S/N;46026342@edu.gva.es;;39,140446;-1,073956;CRA VALLE DE AYORA-COFRENTES;;València;Púb.;961892960
Q4601094H;ALBORAIA;;46026354;46120;AV.  DE LA CALDERONA, 1;46026354@edu.gva.es;;39,486137;-0,330844;CEIP LA PATACONA;;València;Púb.;961205360
;COFRENTES;;46026366;46625;CL.  BARRIO MAESTROS, 1;46026366@edu.gva.es;;39,227558;-1,065116;EI 1er CICLO MUNICIPAL;;València;Púb.;961894249
;CATARROJA;;46026391;46470;AV.  RAMBLETA, 73;46026391@edu.gva.es;;39,409386;-0,405475;CENTRE PRIV. ED. INF. 1er CICLE MI PRIMER COLE;;València;Priv.;961260659
;RIBA-ROJA DE TÚRIA;;46026411;46190;CL.  LOZOYA. (URB.MASÍA DE TRAVER), S/N;46026411@edu.gva.es;;39,539346;-0,545324;CENTRE PRIV. ED. INF. 1er CICLE LA GRANOTA;;València;Priv.;962779221
Q4601083A;VALÈNCIA;;46026421;46023;AV.  BALEARES, 40;46026421@edu.gva.es;;39,46171;-0,351562;CEIP TOMÁS DE MONTAÑANA;;València;Púb.;962566780
;VALÈNCIA;;46026433;46019;CL.  DUQUE DE MANDAS, S/N;46026433@edu.gva.es;;39,492459;-0,368042;CENTRE PRIV. ED. INF. 1er CICLE MARNI II;;València;Priv.;963650832
;CARCAIXENT;;46026445;46740;CL.  JAUME I EL CONQUERIDOR, 10;46026445@edu.gva.es;;39,118133;-0,445998;EI 1er CICLE MUNICIPAL LA VIETA;;València;Púb.;962433952
;ALFAFAR;;46026469;46910;CL.  GRAZ LIEBENAU, 32-IZ;46026469@edu.gva.es;;39,415155;-0,39665;CENTRE PRIV. ED. INF. 1er CICLE SAMARUC;;València;Priv.;963961663
;VALÈNCIA;;46026470;46008;CL.  HÉROE ROMEU, 4-6;46026470@edu.gva.es;;39,469073;-0,388759;CENTRE PRIV. ED. INF. 1er CICLE PITUS ABASTOS;;València;Priv.;963858788
;MONTAVERNER;;46026500;46892;CL.  ALACANT, 59;46026500@edu.gva.es;;38,886131;-0,496029;EI 1er CICLE MUNICIPAL;;València;Púb.;962227121
;VALÈNCIA;;46026536;46017;CL.  JERÓNIMA GALÉS, 27;46026536@edu.gva.es;;39,45324;-0,390294;CENTRE PRIV. ED. INF. 1er CICLE VIRGEN DE CORTES 2;;València;Priv.;963785644
;BURJASSOT;;46026548;46100;AV.  AUSIÀS MARCH, 57;46026548@edu.gva.es;;39,514975;-0,41066;CENTRE PRIV. ED. INF. 1er CICLE VILLA AMPARO;;València;Priv.;963646282
;L'ALCÚDIA;;46026551;46250;AV.  CALVO ACACIO, 3;46026551@edu.gva.es;;39,197665;-0,505832;CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA E.LANDETE HERVÁS;;València;Priv.;696521439
;VALÈNCIA;;46026573;46006;CL.  CARRERA FUENTE DE SAN LUIS, 11;46026573@edu.gva.es;;39,457899;-0,37183;CENTRE PRIV. ED. INF. 1er CICLE SACAPUNTAS S/CORT. NI PUNTAS;;València;Priv.;963292020
;ALAQUÀS;;46026597;46970;AV.  PAÍS VALENCIÀ, 9;46026597@edu.gva.es;;39,456288;-0,459894;CENTRE ENS. PROFESSIONALS DE MÚSICA VICENT SANCHIS I SANZ;;València;Priv.;961505000
;MONCADA;;46026615;46113;CL.  QUART, 50;46026615@edu.gva.es;;39,548559;-0,393013;CENTRE PRIV. ED. INF. 1er CICLE BABY SCHOOL;;València;Priv.;961394497
;VALÈNCIA;;46026639;46022;CL.  IMPRESOR JOSÉ DE ORGA, 10;46026639@edu.gva.es;;39,470092;-0,344911;CENTRE PRIV. ED. INFANTIL MERAVELLES;;València;Priv.;960014551
;POTRIES;;46026652;46721;CL.  L'ERMITA, 3;46026652@edu.gva.es;;38,915262;-0,192668;EI 1er CICLE MUNICIPAL EL SOLET;;València;Púb.;633411122
;LORIGUILLA;;46026676;46393;PS.  DEL AZAHAR, ESQ. C.MORERA, S/N;46026676@edu.gva.es;;39,489838;-0,574454;EI 1er CICLO MUNICIPAL;;València;Púb.;961667420
;BENIMODO;;46026718;46291;CL.  DEL FORN (CANTONADA C. EN PROYECTO), S/N;46026718@edu.gva.es;;39,211141;-0,526786;EI 1er CICLE MUNICIPAL;;València;Púb.;629343887
;VALÈNCIA;;46026721;46007;CL.  MASCOTA, 15;46026721@edu.gva.es;;39,462031;-0,383802;CENTRE PRIV. ED. INFANTIL LA AURORA 2;;València;Priv.;963107302
;CULLERA;;46026767;46400;CL.  ATENEO MUSICAL, 15;46026767@edu.gva.es;;39,163567;-0,254509;CENTRE ELEMENTAL DE MÚSICA ATENEO MUSICAL;;València;Priv.;961722324
S4600301H;PAIPORTA;;46026779;46200;CL.  JAUME I, S/N;46026779@edu.gva.es;;39,430148;-0,412528;IES ANDREU ALFARO;;València;Púb.;961206035
;ONTINYENT;;46026780;46870;CL.  MANUEL SIMÓ MARÍN, 2;46026780@edu.gva.es;;38,82242;-0,604563;CENTRE ELEMENTAL DE DANSA ÒPERA;;València;Priv.;962387464
;BENISSANÓ;;46026792;46181;CL.  GENERALITAT VALENCIANA, 2;46026792@edu.gva.es;;39,611323;-0,576316;EI 1er CICLE MUNICIPAL;;València;Púb.;679386443
;VALÈNCIA;;46026810;46018;CL.  LUIS LAMARCA, 19;46026810@edu.gva.es;;39,470854;-0,401409;CENTRE PRIV. ED. INF. 1er CICLE COLORINS;;València;Priv.;963832531
;TORRENT;;46026822;46900;CL.  SAN ERNESTO, 3;46026822@edu.gva.es;;39,438377;-0,459553;CENTRE PRIV. ED. INF. 1er CICLE TRAVESSURES;;València;Priv.;961557601
;ALFARB;;46026858;46197;CL.  VALENCIA, 13;46026858@edu.gva.es;;39,277306;-0,560963;ESCOLA PRIVADA DE MÚSICA SOC. PROTECTORA MUSICAL LA LIRA;;València;Priv.;678554966 
;DOMEÑO;;46026861;46174;CL.  SANTA ANA, S/N;46026861@edu.gva.es;;39,659859;-0,671405;ESCUELA PRIVADA DE MÚSICA SO. ARTÍST. MUSICAL SANTA CECILIA;;València;Priv.;615959116
;L'ELIANA;;46026871;46183;CL.  BEGOÑA, 1;46026871@edu.gva.es;;39,563925;-0,531081;ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL;;València;Priv.;961655555
;GANDIA;;46026883;46701;AV.  DE BENIOPA, 54;46026883@edu.gva.es;;38,970099;-0,187551;ESCOLA PRIVADA DE MÚSICA CENTRE MUSICAL BENIOPA;;València;Priv.;675731605
;PETRÉS;;46026895;46501;CL.  SAN JAIME, 1;46026895@edu.gva.es;;39,683841;-0,309205;ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL PETRESANA;;València;Priv.;962621313
;VALÈNCIA;;46026901;46017;CL.  INGENIERO JOSÉ SIRERA, 24;46026901@edu.gva.es;;39,446567;-0,391581;ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL L'HORTA;;València;Priv.;963280468
;VALÈNCIA;;46026913;46018;CL.  VIRGINIA WOOLF, 2;46026913@edu.gva.es;;39,465798;-0,397604;E. PRIV. DE MÚSICA SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES;;València;Priv.;963235483
;ALZIRA;;46026925;46600;CL.  HORTA DELS FRARES, 62;46026925@edu.gva.es;;39,150536;-0,433535;CENTRE ENS. PROFESSIONALS MÚSICA SOCIEDAD MUSICAL D'ALZIRA;;València;Priv.;962414171
;VALÈNCIA;;46026949;46020;CL.  PARE ALEGRE, 5;46026949@edu.gva.es;;39,484216;-0,356401;CENTRE PRIV. ED. INF. 1er CICLE PEQUES-ÑAJOS;;València;Priv.;963602520
;CATARROJA;;46026950;46470;CL.  PALUZIE, 37;46026950@edu.gva.es;;39,402021;-0,405748;CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA DE MARU;;València;Priv.;722786139
;VALÈNCIA;;46026974;46019;CL.  ESTEBAN DOLZ DEL CASTELLAR, 3;46026974@edu.gva.es;;39,494949;-0,366851;CENTRE PRIVAT FP XABEC;;València;Priv. Conc.;963389882
;SAGUNT;;46026986;46500;CR.  DE PETRÉS, S/N;46026986@edu.gva.es;;39,70235;-0,282254;CENTRE ENS. PROFESSIONALS DE MÚSICA JUAN SEBASTIÁN BACH;;València;Priv.;962655757
;VALÈNCIA;;46026998;46015;CL.  ALQUERÍAS DE BELLVER, 30;46026998@edu.gva.es;;39,492782;-0,395433;CENTRE PRIV. ED. INF. 1er CICLE EL CASTILLO 2;;València;Priv.;963403074
S4600051I;GANDIA;;46027000;46701;CL.  BENISSUAI, 25;46027000@edu.gva.es;;38,975191;-0,178742;CEIP BOTÀNIC CAVANILLES;;València;Púb.;962826700
Q4601092B;ALFARA DE LA BARONIA;;46027024;46594;CL.  ERMITA, 18;46027024@edu.gva.es;;39,760773;-0,35369;CRA BARONIA ALTA;;València;Púb.;962617385
;VALÈNCIA;;46027048;46019;AV.  PRIMADO REIG, 5;46027048@edu.gva.es;;39,491821;-0,373299;CENTRE PRIVAT FP LUMEN 1993 CENTRO ESTUDIOS, SL;;València;Priv. Conc.;963668744
;TORRENT;;46027051;46900;CL.  ESCULTOR JOSÉ CAPUZ, 2;46027051@edu.gva.es;;39,425078;-0,485283;CENTRE PRIV. ED. INF. 1er CICLE PRINCEPETS;;València;Priv.;961564864
Q4601101A;BÉTERA;;46027061;46117;CL.  LA COSTERA, 13;46027061@edu.gva.es;;39,583515;-0,473002;CEIP LLOMA DEL MAS;;València;Púb.;961606960
;VALÈNCIA;;46027073;46011;CL.  VICENTE BRULL, 76;46027073@edu.gva.es;;39,466475;-0,332344;CENTRE PRIV. ED. INF. 1er CICLE ELS MARINERETS;;València;Priv.;963282080
;POLINYÀ DE XÚQUER;;46027085;46688;CL.  L'ALCOCERA, 80;46027085@edu.gva.es;;39,196523;-0,373488;EI 1er CICLE MUNICIPAL;;València;Púb.;616815494
;VALÈNCIA;;46027097;46020;CL.  MISTRAL, 22;46027097@edu.gva.es;;39,485114;-0,358118;CENTRE ENS. PROFESSIONALS DE MÚSICA TALLER DE MÚSICA JOVE;;València;Priv.;963616361
;XÀTIVA;;46027103;46800;CL.  ARGENTERIA, 109;46027103@edu.gva.es;;38,985542;-0,533239;CENTRE PRIV. ED. INF. 1er CICLE TRISOL;;València;Priv.;962276487
S4600054C;UTIEL;;46027115;46300;CL.  ISABEL LA CATÓLICA, 6;46027115@edu.gva.es;;39,567646;-1,20193;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;;València;Púb.;962169305
S4600324J;VALÈNCIA;;46027127;46013;AV.  HERMANOS MARISTAS, 25;46027127@edu.gva.es;;39,454129;-0,36386;ESCOLA OFICIAL IDIOMES VALÈNCIA-QUATRE CARRERES;;València;Púb.;962542307
;VALÈNCIA;;46027140;46017;CR.  LA PERRINA, 20;46027140@edu.gva.es;;39,440833;-0,408125;CENTRE PRIVAT FP CFFOLGADO;;València;Priv. Conc.;963976605
;VALÈNCIA;;46027152;46019;CL.  DOCTOR RODRÍGUEZ DE LA FUENTE, 4;46027152@edu.gva.es;;39,495845;-0,377735;CENTRE PRIV. ED. INF. 1er CICLE DIXIE;;València;Priv.;626458968
;BÉTERA;;46027176;46117;CL.  MARÍA EGUAL (URB. LA FONT), 2-1;46027176@edu.gva.es;;39,594557;-0,464832;CENTRE PRIV. ED. INF. 1er CICLE EME MONTESSORI SCHOOL;;València;Priv.;633300209
;VALÈNCIA;;46027218;46023;PS.  ALAMEDA, 39;46027218@edu.gva.es;;39,462422;-0,357217;CENTRE PRIV. ED. INF. 1er CICLE MARGON SCHOOL ALAMEDA;;València;Priv.;961118709
;ALZIRA;;46027221;46600;CL.  MASSALAVÉS, S/N;46027221@edu.gva.es;;39,154795;-0,424916;EI 1er CICLE MUNICIPAL LLORENÇ GIMÉNEZ, CONTACONTES;;València;Púb.;962417429
;AIELO DE MALFERIT;;46027231;46812;AV.  SANTÍSSIM CRIST, 1;46027231@edu.gva.es;;38,878159;-0,58985;CENTRE FPA MUNICIPAL ENRIC VALOR;;València;Púb.;962363010
;ALBUIXECH;;46027267;46550;CM.  DE VALENCIA, 30;46027267@edu.gva.es;;39,544389;-0,327482;CENTRE FPA MUNICIPAL D'ALBUIXECH;;València;Púb.;637470832
;ALCÀSSER;;46027279;46290;CL.  SAN ANTONIO, 40;46027279@edu.gva.es;;39,366098;-0,446116;CENTRE FPA MUNICIPAL D'ALCÀSSER;;València;Púb.;961231549
;ALFAFAR;;46027280;46910;AV.  BLASCO IBÁÑEZ, 22;46027280@edu.gva.es;;39,424492;-0,39186;CENTRE FPA MUNICIPAL ESCOLA D'ADULTS D'ALFAFAR;;València;Púb.;963182443
;ANNA;;46027309;46820;CL.  RAMÓN Y CAJAL, 18;46027309@edu.gva.es;;39,021222;-0,646368;CENTRO FPA MUNICIPAL RAMÓN Y CAJAL;;València;Púb.;962210136
;BENAGUASIL;;46027322;46180;CL.  DEPÒSIT VELL, S/N;46027322@edu.gva.es;;39,59256;-0,588981;CENTRE FPA MUNICIPAL LLUÍS VIVES;;València;Púb.;607695112
;BENETÚSSER;;46027334;46910;PZ.  CARDENAL BENLLOCH, S/N;46027334@edu.gva.es;;39,424015;-0,401124;CENTRE FPA MUNICIPAL DE BENETÚSSER;;València;Púb.;963761895
;BUÑOL;;46027346;46360;CL.  EL PORTAL, 20;46027346@edu.gva.es;;39,419082;-0,789084;CENTRO FPA MUNICIPAL DE BUÑOL;;València;Púb.;962500775
;CANALS;;46027358;46650;CL.  SAN JUAN DE RIBERA, 48;46027358@edu.gva.es;;38,963363;-0,577391;CENTRE FPA MUNICIPAL DE CANALS;;València;Púb.;962245144
;L'ALCÚDIA DE CRESPINS;;46027450;46690;CL.  PADRE SANCHIS, 10;46027450@edu.gva.es;;38,973627;-0,591915;CENTRE FPA MUNICIPAL DE L'ALCÚDIA DE CRESPINS;;València;Púb.;962246287
;MARINES;;46027474;46163;PZ.  CRISTO DE LAS MERCEDES, S/N;46027474@edu.gva.es;;39,674601;-0,562089;CENTRO FPA MUNICIPAL DE MARINES;;València;Púb.;961648017
;MASSANASSA;;46027486;46470;PZ.  L'ALQUERIA DE SÒRIA, S/N;46027486@edu.gva.es;;39,415702;-0,402986;CENTRE FPA MUNICIPAL DE MASSANASSA;;València;Púb.;961255043
;MOIXENT;;46027498;46640;CL.  SANTAS RELIQUIAS, 3;46027498@edu.gva.es;;38,874446;-0,754859;CENTRE FPA MUNICIPAL DE MOIXENT;;València;Púb.;962261030
;MONCADA;;46027504;46113;CL.  NEGRE, 27;46027504@edu.gva.es;;39,546602;-0,392203;CENTRE FPA MUNICIPAL DE MONCADA;;València;Púb.;961300745
;MONTAVERNER;;46027516;46892;CL.  ALACANT, 59;46027516@edu.gva.es;;38,88639;-0,496058;CENTRE FPA MUNICIPAL DOCTOR ESPLUGUES;;València;Púb.;663001484
;PICANYA;;46027531;46210;CL.  BONAVISTA, 2;46027531@edu.gva.es;;39,436682;-0,437157;CENTRE FPA MUNICIPAL DE PICANYA;;València;Púb.;961591382
;POLINYÀ DE XÚQUER;;46027541;46688;CL.  TREVIJANO FOS, 10;46027541@edu.gva.es;;39,196567;-0,371454;CENTRE FPA MUNICIPAL DE POLINYÀ DE XÚQUER;;València;Púb.;962973727
;QUATRETONDA;;46027553;46837;CL.  CRIST DE LA FE, 88;46027553@edu.gva.es;;38,945283;-0,399231;CENTRE FPA MUNICIPAL DE QUATRETONDA;;València;Púb.;962264206
;RAFELBUNYOL;;46027565;46138;CL.  DOCTOR MIGUEL ROMEU, 13;46027565@edu.gva.es;;39,58846;-0,332846;CENTRE FPA MUNICIPAL DE RAFELBUNYOL;;València;Púb.;961411120
;SILLA;;46027607;46460;CL.  PERE EL CERIMONIÓS, 11;46027607@edu.gva.es;;39,368404;-0,411759;CENTRE FPA MUNICIPAL DE SILLA;;València;Púb.;961214252
;TAVERNES BLANQUES;;46027620;46016;PC.  REI EN JAUME, S/N;46027620@edu.gva.es;;39,503196;-0,361776;CENTRE FPA MUNICIPAL DE TAVERNES BLANQUES;;València;Púb.;961861286
;VINALESA;;46027632;46114;CL.  DELS JOCS, S/N;46027632@edu.gva.es;;39,538862;-0,370794;CENTRE FPA MUNICIPAL DE VINALESA;;València;Púb.;961499798
;OTOS;;46027656;46844;CL.  SAN JOSÉ, 61;46027656@edu.gva.es;;38,85314;-0,441141;EI 1er CICLE MUNICIPAL;;València;Púb.;962358235
;BELLREGUARD;;46027693;46713;CL.  PAU PICASSO, C. EN PROJECTE, S/N;46027693@edu.gva.es;;38,948487;-0,160584;EI 1er CICLE MUNICIPAL;;València;Púb.;962815511
;ALBALAT DELS SORELLS;;46027711;46135;CL.  LES ESCOLES, 5;46027711@edu.gva.es;;39,543243;-0,34752;CENTRE FPA MUNICIPAL D'ALBALAT DELS SORELLS;;València;Púb.;648266394
;ALBORAIA;;46027723;46120;CL.  CANONGE JULIÀ, 33;46027723@edu.gva.es;;39,501032;-0,352557;CENTRE FPA MUNICIPAL D'ALBORAIA;;València;Púb.;961869350
;ALGINET;;46027735;46230;CL.  PEPITA CREUS, 18;46027735@edu.gva.es;;39,262632;-0,474484;CENTRE FPA MUNICIPAL D'ALGINET;;València;Púb.;662593584
;ALMOINES;;46027747;46723;CL.  ECCE HOMO, S/N;46027747@edu.gva.es;;38,940994;-0,18268;CENTRE FPA MUNICIPAL D'ALMOINES;;València;Púb.;962804214
;BENIFAIÓ;;46027759;46450;CL.  VICENTE MEDINA, 22;46027759@edu.gva.es;;39,286667;-0,425115;CENTRE FPA MUNICIPAL DE BENIFAIÓ;;València;Púb.;961788909
;BOCAIRENT;;46027760;46880;CL.  SANTA AGUEDA, S/N;46027760@edu.gva.es;;38,765022;-0,61244;CENTRE FPA MUNICIPAL MANUEL SANTONJA DOMÍNGUEZ;;València;Púb.;962350650
;FOIOS;;46027784;46134;CL.  RUIZ DE LIHORY, 13;46027784@edu.gva.es;;39,537802;-0,353824;CENTRE FPA MUNICIPAL DE FOIOS;;València;Púb.;687731642
;GODELLETA;;46027796;46388;CL.  SAN PEDRO, 11;46027796@edu.gva.es;;39,423356;-0,687665;CENTRO FPA MUNICIPAL DE GODELLETA;;València;Púb.;961800639
;LA FONT D'EN CARRÒS;;46027802;46717;CL.  9 D'OCTUBRE, 31;46027802@edu.gva.es;;38,916151;-0,168791;CENTRE FPA MUNICIPAL DE LA FONT D'EN CARRÒS;;València;Púb.;962833000
;SIMAT DE LA VALLDIGNA;;46027826;46750;CL.  AUSIÀS MARCH, 3;46027826@edu.gva.es;;39,045465;-0,312825;EI 1er CICLE MUNICIPAL;;València;Púb.;962812726
;CASAS BAJAS;;46027917;46146;CL.  REAL, 10-12;46027917@edu.gva.es;;40,02395;-1,25948;EI 1er CICLO COMARCAL DEL RINCÓN DE ADEMUZ;;València;Púb.;978785225
;PATERNA;;46027929;46980;CL.  BLASCO IBÁÑEZ, 40;46027929@edu.gva.es;;39,498842;-0,436192;CENTRE PRIV. ED. INF. 1er CICLE CUMBRE;;València;Priv.;961389023
Q4601149J;ALAQUÀS;;46027930;46970;CL.  JAUME I, S/N;46027930@edu.gva.es;;39,45266;-0,464588;CEIP CIUTAT DE CREMONA;;València;Púb.;962566520
Q4601147D;ALBAL;;46027942;46470;CL.  TABACALERA, 1;46027942@edu.gva.es;;39,392983;-0,410521;CEIP LA BALAGUERA;;València;Púb.;961205555
;VALÈNCIA;;46027954;46006;CL.  PEDREGUER, 15;46027954@edu.gva.es;;39,453207;-0,376915;CENTRE PRIV. ED. INF. 1er CICLE BOLQUERETS;;València;Priv.;963345017
;VALÈNCIA;;46027978;46025;CL.  DOMINGO GÓMEZ, 15-17;46027978@edu.gva.es;;39,492941;-0,380158;CENTRE PRIV. ED. INF. 1er CICLE LA PAZ;;València;Priv.;963493434
;VALÈNCIA;;46027981;46025;CL.  RÍO NERVIÓN, 25-27;46027981@edu.gva.es;;39,495288;-0,383336;CENTRE PRIV. ED. INF. 1er CICLE PEÚCOS;;València;Priv.;607385777
;ROCAFORT;;46028016;46111;CL.  NICOLÁS ALONSO (PDAI EL BOVALAR), S/N;46028016@edu.gva.es;;39,534166;-0,414197;EI 1er CICLE MUNICIPAL;;València;Púb.;961114480
