cif	ciudad	cliente	codigo	cp	direccion	email	id	lat	lng	Nombre	notas	Provincia	Regimen	Telefono
	VALÈNCIA		46010620	46009	CL.  LUZ CASANOVA, 8	46010620@edu.gva.es		39,488344	-0,373433	CENTRE PRIVAT LUZ CASANOVA		València	Priv. Conc.	963657568
	ALAQUÀS		46000110	46970	CL.  MIGUEL HERNÁNDEZ, 4	46000110@edu.gva.es		39,457701	-0,455729	CENTRE PRIVAT MADRE JOSEFA CAMPOS		València	Priv. Conc.	961501029
	TORRENT - MONTE VEDAT		46019891	46901	CL.  VIRGEN DE GUADALUPE, 5	46019891@edu.gva.es		39,417281	-0,491669	CENTRE PRIVAT MADRE PETRA		València	Priv. Conc.	961554512
	TORRENT		46008649	46900	AV.  AL VEDAT, 188	46008649@edu.gva.es		39,424844	-0,484541	CENTRE PRIVAT MADRE SACRAMENTO		València	Priv. Conc.	961551571
	CASTELLÓ DE LA PLANA		12001009	12005	AV.  CASALDUCH, 25	12001009@edu.gva.es		39,980022	-0,037728	CENTRE PRIVAT MADRE VEDRUNA SAGRADO CORAZÓN		Castelló	Priv. Conc.	964222762
	VALÈNCIA		46010668	46009	CL.  MARCHALENES, 80	46010668@edu.gva.es		39,486298	-0,386206	CENTRE PRIVAT MANTELLATE		València	Priv. Conc.	963494425
	ALAQUÀS		46000109	46970	CM.  VELL DE TORRENT, 14	46000109@edu.gva.es		39,456027	-0,463089	CENTRE PRIVAT MARE DE DÉU DE L'OLIVAR I		València	Priv. Conc.	961502317
	ALAQUÀS		46000092	46970	AV.  PAÍS VALENCIÀ, S/N	46000092@edu.gva.es		39,456408	-0,461082	CENTRE PRIVAT MARE DE DÉU DE L'OLIVAR II		València	Priv. Conc.	961507291
	CASTALLA		03003681	3420	CL.  COLÓN, 1	03003681@edu.gva.es		38,595096	-0,670284	CENTRE PRIVAT MARÍA ASUNTA		Alacant	Priv. Conc.	965560084
	ALACANT		03000965	3005	CL.  ISLA DE CORFÚ, 7	03000965@edu.gva.es		38,357399	-0,50756	CENTRE PRIVAT MARÍA AUXILIADORA		Alacant	Priv. Conc.	965921008
	VALÈNCIA		46010796	46019	AV.  DE LA CONSTITUCIÓN, 178	46010796@edu.gva.es		39,492972	-0,37346	CENTRE PRIVAT MARÍA AUXILIADORA		València	Priv. Conc.	963650850
	SUECA		46008091	46410	CL.  LA PUNTA, 15-17	46008091@edu.gva.es		39,203297	-0,309504	CENTRE PRIVAT MARÍA AUXILIADORA		València	Priv. Conc.	961702951
	ALGEMESÍ		46001102	46680	CL.  GÓMEZ FERRER, 14	46001102@edu.gva.es		39,194081	-0,438348	CENTRE PRIVAT MARÍA AUXILIADORA		València	Priv. Conc.	962420443
	TORRENT		46008674	46900	PZ.  DOMINICAL, 6	46008674@edu.gva.es		39,43229	-0,466903	CENTRE PRIVAT MARÍA AUXILIADORA		València	Priv. Conc.	961550326
	RIBA-ROJA DE TÚRIA		46007268	46190	PD.  DE VALENCIA LA VELLA, 	46007268@edu.gva.es		39,530807	-0,538636	CENTRE PRIVAT MARÍA DE ICÍAR		València	Priv.	650956113
	GANDIA - GRAU I PLATJA		46004243	46730	CL.  LES FOIES, 7	46004243@edu.gva.es		38,988352	-0,161179	CENTRE PRIVAT MARÍA DE LOS ÁNGELES SUÁREZ DE CALDERÓN		València	Priv. Conc.	962841944
	XÀBIA		03006232	3730	CL.  MESTRE ÀNGEL RIBES, 7	03006232@edu.gva.es		38,791318	0,164033	CENTRE PRIVAT MARÍA INMACULADA		Alacant	Priv. Conc.	965791170
	VALÈNCIA		46010747	46009	CL.  RICARDO MICO, 26	46010747@edu.gva.es		39,483549	-0,387472	CENTRE PRIVAT MARÍA INMACULADA		València	Priv. Conc.	963406143
	SAGUNT - EL PUERTO SAGUNTO		46007451	46520	CL.  VIRGEN DE LOS DOLORES, 38	46007451@edu.gva.es		39,662108	-0,221899	CENTRE PRIVAT MARÍA INMACULADA		València	Priv. Conc.	962670487
	CARCAIXENT		46002623	46740	CL.  MARTÍN TALENS, 23	46002623@edu.gva.es		39,121879	-0,447649	CENTRE PRIVAT MARÍA INMACULADA		València	Priv. Conc.	962432166
	ALFAFAR		46000948	46910	CL.  DELS FURS, 25	46000948@edu.gva.es		39,423763	-0,392815	CENTRE PRIVAT MARÍA INMACULADA		València	Priv. Conc.	963750478
	ALDAIA		46000845	46960	CM.  FONDO, S/N	46000845@edu.gva.es		39,465207	-0,45251	CENTRE PRIVAT MARIANO SERRA		València	Priv. Conc.	961504515
	VALÈNCIA		46011971	46025	CL.  PINTOR MATARANA, 3-5	46011971@edu.gva.es		39,493088	-0,393555	CENTRE PRIVAT MARJO		València	Priv. Conc.	963491314
	VALÈNCIA		46012021	46019	CL.  PADRE VIÑAS, 94	46012021@edu.gva.es		39,496176	-0,368493	CENTRE PRIVAT MARNI		València	Priv. Conc.	963650198
	BÉTERA		46001989	46117	CL.  GRAN VÍA DEL NORTE, S/N	46001989@edu.gva.es		39,595202	-0,460578	CENTRE PRIVAT MARQUÉS DE DOS AGUAS		València	Priv. Conc.	961600378
	VALÈNCIA		46009368	46026	CL.  INGENIERO JOAQUÍN BENLLOCH, 45	46009368@edu.gva.es		39,451699	-0,375166	CENTRE PRIVAT MARTÍ SOROLLA		València	Priv. Conc.	963730103
	VALÈNCIA		46016762	46006	CL.  PIANISTA AMPARO ITURBI, 64	46016762@edu.gva.es		39,454087	-0,377353	CENTRE PRIVAT MARTÍ SOROLLA II		València	Priv. Conc.	963748161
	BÉTERA		46021757	46117	UR.  MAS CAMARENA, S/N	46021757@edu.gva.es		39,551682	-0,458808	CENTRE PRIVAT MAS CAMARENA		València	Priv.	961687535
	ALACANT		03001829	3006	CL.  VICTOR DE LA SERNA, 37-39	03001829@edu.gva.es		38,34941	-0,515928	CENTRE PRIVAT MÉDICO PEDRO HERRERO		Alacant	Priv. Conc.	965102455
	VALÈNCIA		46010577	46019	CL.  PADRE VIÑAS, 66-68	46010577@edu.gva.es		39,493792	-0,370799	CENTRE PRIVAT MERCERATOR		València	Priv. Conc.	963389894
	VALÈNCIA		46010735	46009	CL.  RUAYA, 16-18	46010735@edu.gva.es		39,485595	-0,375043	CENTRE PRIVAT MERCURIO		València	Priv. Conc.	963472036
	BETXÍ		12005441	12549	PD.  SOLAIG, CTRA.BETXÍ A VILLAVIEJA, 	12005441@edu.gva.es		39,913489	-0,200433	CENTRE PRIVAT MIRALVENT		Castelló	Priv. Conc.	964623017
	CASTALLA		03017874	3420	AV.  VALENCIA (POLÍGONO EL RIU), 8	03017874@edu.gva.es		38,602442	-0,663986	CENTRE PRIVAT MUNTORI		Alacant	Priv.	965560749
	BURJASSOT		46002301	46100	CL.  ESPARTERO, 2	46002301@edu.gva.es		39,502615	-0,41317	CENTRE PRIVAT NATIVIDAD DE NUESTRA SEÑORA		València	Priv. Conc.	963635262
	ALACANT		03000989	3005	CL.  CALPE, S/N	03000989@edu.gva.es		38,359687	-0,49811	CENTRE PRIVAT NAZARET		Alacant	Priv. Conc.	965171815
	ELX		03015622	3295	CM.  VELL ELX-ALACANT, KM. 3, 	03015622@edu.gva.es		38,274154	-0,637341	CENTRE PRIVAT NEWTON COLLEGE SECUNDARIA		Alacant	Priv.	965451428
	VALÈNCIA		46011961	46015	CL.  SAN CLEMENTE, 13	46011961@edu.gva.es		39,489826	-0,402487	CENTRE PRIVAT NIÑO JESÚS		València	Priv. Conc.	963494436
	VALÈNCIA		46010553	46018	CL.  JUMILLA, 6	46010553@edu.gva.es		39,468411	-0,404541	CENTRE PRIVAT NUESTRA SEÑORA DE FÁTIMA		València	Priv. Conc.	963793568
	SUECA		46008145	46410	CL.  NUESTRA SEÑORA DE FÁTIMA, 3	46008145@edu.gva.es		39,197324	-0,310053	CENTRE PRIVAT NUESTRA SEÑORA DE FÁTIMA		València	Priv. Conc.	961712689
	CASTELLÓ DE LA PLANA		12000947	12004	AV.  VIRGEN DE LIDÓN, 49	12000947@edu.gva.es		39,991005	-0,031124	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964220700
	VINARÒS		12003110	12500	CL.  NUESTRA SRA. DEL SOCORRO, 74-80	12003110@edu.gva.es		40,469151	0,47552	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964450625
	NULES		12001952	12520	CL.  ARTANA, 1	12001952@edu.gva.es		39,851545	-0,161211	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964670158
	BORRIANA		12000662	12530	CL.  SANTA MARÍA ROSA MOLAS, 28	12000662@edu.gva.es		39,889196	-0,079871	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964510293
	VILA-REAL		12002968	12540	CL.  MADRE MARÍA ROSA MOLAS, 1-3	12002968@edu.gva.es		39,932989	-0,103732	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964520193
	BENICARLÓ		12000509	12580	PZ.  MADRE MOLAS, 1	12000509@edu.gva.es		40,419304	0,42793	CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN		Castelló	Priv. Conc.	964471699
	ALGEMESÍ		46001126	46680	PD.  BERCA, S/N	46001126@edu.gva.es		39,182323	-0,43735	CENTRE PRIVAT NUESTRA SEÑORA DE LA SALUD		València	Priv. Conc.	962481050
	XIRIVELLA		46003615	46950	CL.  VALENCIA, 27	46003615@edu.gva.es		39,465425	-0,423548	CENTRE PRIVAT NUESTRA SEÑORA DE LA SALUD		València	Priv. Conc.	963135883
	XÀTIVA		46004668	46800	CL.  MONCADA, 7	46004668@edu.gva.es		38,989336	-0,521475	CENTRE PRIVAT NUESTRA SEÑORA DE LA SEO		València	Priv. Conc.	962273611
	VALÈNCIA		46009721	46005	CL.  SALAMANCA, 55	46009721@edu.gva.es		39,463648	-0,362345	CENTRE PRIVAT NUESTRA SEÑORA DE LORETO		València	Priv. Conc.	963331029
	ALACANT		03000758	3010	CL.  PARDO BAZÁN, 8	03000758@edu.gva.es		38,366174	-0,494949	CENTRE PRIVAT NUESTRA SEÑORA DE LOS ÁNGELES		Alacant	Priv. Conc.	965170417
	IBI		03006128	3440	CL.  MARÍA AUXILIADORA, 4	03006128@edu.gva.es		38,6247	-0,566987	CENTRE PRIVAT NUESTRA SEÑORA DE LOS DESAMPARADOS		Alacant	Priv. Conc.	965551350
	VALÈNCIA		46011661	46024	CL.  PARQUE DE NAZARET, 82	46011661@edu.gva.es		39,449359	-0,333152	CENTRE PRIVAT NUESTRA SEÑORA DE LOS DESAMPARADOS		València	Priv. Conc.	963678229
	BENIDORM		03003073	3501	CL.  EL PAL, 6	03003073@edu.gva.es		38,53596	-0,129025	CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES		Alacant	Priv. Conc.	965854095
	ELX - ALGODA-MATOLA		03004961	3296	PD.  ALGOROS.CRTA MATOLA, KM. 2, 	03004961@edu.gva.es		38,247584	-0,718139	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN		Alacant	Priv. Conc.	966631355
	CREVILLENT		03003954	3330	CM.  CARMELITAS MISIONERAS TERESIANAS, 6	03003954@edu.gva.es		38,249615	-0,802663	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN		Alacant	Priv. Conc.	965401968
	SANT JOAN D'ALACANT		03008174	3550	CL.  MAYOR, 12	03008174@edu.gva.es		38,401005	-0,436101	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN		Alacant	Priv. Conc.	965653248
	BÉTERA		46001990	46117	AV.  PAÍS VALENCIÀ, 70	46001990@edu.gva.es		39,589344	-0,46316	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN		València	Priv. Conc.	961601123
	GANDIA		46004139	46701	CL.  DE LES CARMELITES, 16	46004139@edu.gva.es		38,96646	-0,178886	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN		València	Priv. Conc.	962871035
	VALÈNCIA		46010723	46025	AV.  BURJASSOT, 150	46010723@edu.gva.es		39,490699	-0,39157	CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN-S.VICENTE PAÚL		València	Priv. Conc.	963491210
	TORRENT		46008662	46900	AV.  PADRE PRUDENCIO PALMERA, 10	46008662@edu.gva.es		39,432485	-0,464424	CENTRE PRIVAT NUESTRA SEÑORA DEL MONTE SIÓN		València	Priv. Conc.	961555252
	VALÈNCIA		46011119	46021	AV.  BLASCO IBÁÑEZ, 35	46011119@edu.gva.es		39,476519	-0,355071	CENTRE PRIVAT NUESTRA SEÑORA DEL PILAR		València	Priv. Conc.	963694308
	ALACANT		03001088	3010	PS.  DE CAMPOAMOR, 4	03001088@edu.gva.es		38,353432	-0,486107	CENTRE PRIVAT NUESTRA SEÑORA DEL REMEDIO		Alacant	Priv. Conc.	965246990
	VALÈNCIA		46009150	46026	CL.  FORTUNA, S/N	46009150@edu.gva.es		39,428261	-0,364987	CENTRE PRIVAT NUESTRA SEÑORA DEL ROSARIO		València	Priv. Conc.	963960743
	PATERNA		46016439	46980	CL.  SILLA, 5	46016439@edu.gva.es		39,525929	-0,437372	CENTRE PRIVAT NUESTRA SEÑORA DEL ROSARIO		València	Priv. Conc.	963632163
	VALÈNCIA		46010164	46007	CL.  SALAS QUIROGA, 9	46010164@edu.gva.es		39,46533	-0,385627	CENTRE PRIVAT NUESTRA SEÑORA DEL SOCORRO		València	Priv. Conc.	963841119
	BENETÚSSER		46001734	46910	CL.  DOCTOR VICENTE NAVARRO SOLER, 23	46001734@edu.gva.es		39,419992	-0,399896	CENTRE PRIVAT NUESTRA SEÑORA DEL SOCORRO		València	Priv. Conc.	963962402
	VILA-REAL		12002956	12540	CL.  SANTA SOFÍA, 9	12002956@edu.gva.es		39,945929	-0,097429	CENTRE PRIVAT OBISPO PONT		Castelló	Priv. Conc.	964521126
	VALÈNCIA		46024370	46017	CL.  LLANERA DE RANES, 3	46024370@edu.gva.es		39,454286	-0,391471	CENTRE PRIVAT OLLER 2		València	Priv. Conc.	963223627
	NOVELDA		03006724	3660	CL.  MARÍA AUXILIADORA, 9	03006724@edu.gva.es		38,383853	-0,763625	CENTRE PRIVAT ORATORIO FESTIVO		Alacant	Priv. Conc.	965604406
	NOVELDA		03006736	3660	CL.  SANTA INÉS, 1	03006736@edu.gva.es		38,385712	-0,769601	CENTRE PRIVAT PADRE DEHÓN		Alacant	Priv. Conc.	965600350
	DÉNIA		03004211	3700	AV.  DEL MONTGÓ, 74	03004211@edu.gva.es		38,829445	0,102235	CENTRE PRIVAT PAIDOS		Alacant	Priv. Conc.	965782906
	PATERNA - LA CAÑADA		46022464	46182	CL.  606, 2	46022464@edu.gva.es		39,533091	-0,473697	CENTRE PRIVAT PALMA		València	Priv. Conc.	961320106
	ALMÀSSERA		46001308	46132	AV.  DERECHOS HUMANOS, S/N	46001308@edu.gva.es		39,514566	-0,3548	CENTRE PRIVAT PALMA ALMÀSSERA		València	Priv. Conc.	961851057
	ALBORAIA		46000377	46120	AV.  DIVINO MAESTRO, 15	46000377@edu.gva.es		39,500398	-0,354052	CENTRE PRIVAT PARROQUIAL DON JOSÉ LLUCH		València	Priv. Conc.	961855985
	TAVERNES DE LA VALLDIGNA		46008315	46760	CL.  SAN JOSÉ, 58	46008315@edu.gva.es		39,070746	-0,271921	CENTRE PRIVAT PARROQUIAL SAN JOSÉ-PATRONATO		València	Priv. Conc.	962821916
	SANT VICENT DEL RASPEIG		03018064	3690	CM.  DE LA SENDERA, 142	03018064@edu.gva.es		38,419204	-0,530596	CENTRE PRIVAT PEÑAFORT-2		Alacant	Priv.	605512895
	VALÈNCIA		46011107	46010	CL.  ALBORAIA, 9	46011107@edu.gva.es		39,480767	-0,371475	CENTRE PRIVAT PÍO XII		València	Priv. Conc.	963607000
	TORRENT - MONTE VEDAT		46019121	46901	CL.  JOAQUIN COSTA, 26	46019121@edu.gva.es		39,420706	-0,496989	CENTRE PRIVAT PLEYADE		València	Priv. Conc.	961559047
	L'ALCORA		12000157	12110	GL.  GLORIETA STA. MARÍA ROSA MOLAS, 1	12000157@edu.gva.es		40,074508	-0,212152	CENTRE PRIVAT PUÉRTOLAS PARDO		Castelló	Priv. Conc.	964360083
	VALÈNCIA		46011478	46011	CL.  VICENTE GALLART, 25	46011478@edu.gva.es		39,46581	-0,332433	CENTRE PRIVAT PUREZA DE MARÍA		València	Priv. Conc.	963712311
	VALÈNCIA		46011879	46014	AV.  DEL CID, 142	46011879@edu.gva.es		39,470075	-0,409606	CENTRE PRIVAT PUREZA DE MARÍA		València	Priv. Conc.	963791200
	ONTINYENT		46006033	46870	PD.  DE LA SOLANA, S/N	46006033@edu.gva.es		38,820986	-0,626451	CENTRE PRIVAT PUREZA DE MARÍA		València	Priv. Conc.	962916082
	QUART DE POBLET		46003159	46930	PZ.  DEL CASTELL, 2	46003159@edu.gva.es		39,483926	-0,44073	CENTRE PRIVAT PURÍSIMA CONCEPCIÓN		València	Priv. Conc.	961531973
	CASTELLÓ DE LA PLANA		12007991	12006	AV.  VILA-REAL, 50	12007991@edu.gva.es		39,980888	-0,053714	CENTRE PRIVAT QUATRE CAMINS		Castelló	Priv.	656760620
	CASTELLÓ DE LA PLANA		12004606	12003	CM.  TAXIDA C/V CAMINO CAMINÀS, S/N	12004606@edu.gva.es		39,99149	-0,02076	CENTRE PRIVAT RAMIRO IZQUIERDO		Castelló	Priv. Conc.	964270368
	ALFARA DEL PATRIARCA		46001035	46115	CL.  1 DE MAIG, 30	46001035@edu.gva.es		39,547694	-0,388105	CENTRE PRIVAT RAMÓN Y CAJAL		València	Priv. Conc.	961390929
	PATERNA		46006380	46980	CL.  POETA LLORENTE, 26	46006380@edu.gva.es		39,496805	-0,435719	CENTRE PRIVAT REGINA CARMELI		València	Priv. Conc.	961381115
	GANDIA		46004127	46701	PZ.  ESCOLES PIES, 7	46004127@edu.gva.es		38,968775	-0,18119	CENTRE PRIVAT REIAL COL·LEGI DE L'ESCOLA PIA DE GANDIA		València	Priv. Conc.	962873846
	L'ELIANA		46024886	46183	CL.  PINTOR EUSTAQUIO SEGRELLES, 29	46024886@edu.gva.es		39,562942	-0,542458	CENTRE PRIVAT RIVAS LUNA		València	Priv. Conc.	962750705
	ALACANT		03001143	3010	CL.  FRANCISCO CARRATALÁ CERNUDA, 13	03001143@edu.gva.es		38,357197	-0,486397	CENTRE PRIVAT SAGRADA FAMILIA		Alacant	Priv. Conc.	965252875
	VALÈNCIA		46012011	46015	CL.  PADRE BARRANCO, 40	46012011@edu.gva.es		39,488186	-0,402423	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	963405410
	VALÈNCIA		46010930	46020	CL.  POETA RICARD SANMARTÍ, 3	46010930@edu.gva.es		39,490215	-0,357088	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	963391550
	MASSAMAGRELL		46005223	46130	PZ.  CONSTITUCIÓN, 11	46005223@edu.gva.es		39,569414	-0,33073	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	961441712
	SILLA		46007888	46460	CL.  DE LES RIBERES, 6	46007888@edu.gva.es		39,364843	-0,415181	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	961200210
	ALZIRA		46000547	46600	CL.  SAGRADA FAMILIA, 38	46000547@edu.gva.es		39,158588	-0,425307	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	962404581
	MANISES		46005065	46940	CL.  TERUEL, 3	46005065@edu.gva.es		39,494653	-0,457156	CENTRE PRIVAT SAGRADA FAMILIA		València	Priv. Conc.	961546811
	GODELLA		46004346	46110	PZ.  SANTA MAGDALENA SOFÍA, 1	46004346@edu.gva.es		39,51726	-0,407481	CENTRE PRIVAT SAGRADO CORAZÓN		València	Priv. Conc.	963638150
	MELIANA		46005351	46133	CL.  EDUARDO ROMERO, 6	46005351@edu.gva.es		39,529241	-0,347933	CENTRE PRIVAT SAGRADO CORAZÓN		València	Priv. Conc.	961493430
	MISLATA		46005508	46920	PZ.  CONSTITUCIÓ, 9	46005508@edu.gva.es		39,475585	-0,417805	CENTRE PRIVAT SAGRADO CORAZÓN		València	Priv. Conc.	963790453
	QUART DE POBLET		46003202	46930	CL.  PIZARRO, 11	46003202@edu.gva.es		39,481856	-0,439062	CENTRE PRIVAT SAGRADO CORAZÓN		València	Priv. Conc.	961541460
	ALGINET		46001254	46230	CL.  ALFONSO, 33	46001254@edu.gva.es		39,260022	-0,46867	CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS		València	Priv. Conc.	961751465
	VALÈNCIA		46009460	46003	CL.  MURO SANTA ANA, 5	46009460@edu.gva.es		39,478871	-0,374898	CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -CARMELITAS-		València	Priv. Conc.	963910512
	VALÈNCIA		46011077	46010	CL.  MICER MASCÓ, 1	46011077@edu.gva.es		39,4768	-0,366418	CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -ESCLAVAS-		València	Priv. Conc.	963691100
	ALACANT		03001167	3005	CL.  ISLA DE CORFÚ, 5	03001167@edu.gva.es		38,356923	-0,506557	CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS		Alacant	Priv. Conc.	965130941
	VALÈNCIA		46009733	46005	CL.  SALAMANCA, 45	46009733@edu.gva.es		39,464985	-0,363383	CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS		València	Priv. Conc.	963742011
	ALACANT		03001179	3013	CM.  CRUZ DE PIEDRA, 21	03001179@edu.gva.es		38,360549	-0,467901	CENTRE PRIVAT SAGRADOS CORAZONES		Alacant	Priv. Conc.	965261728
	ALCOI		03000424	3804	CL.  SAN JUAN BOSCO, 37	03000424@edu.gva.es		38,708595	-0,462327	CENTRE PRIVAT SALESIANOS JUAN XXIII		Alacant	Priv. Conc.	965332640
	VALÈNCIA		46010905	46009	AV.  PRIMADO REIG, 2	46010905@edu.gva.es		39,491548	-0,373889	CENTRE PRIVAT SALESIANOS SAN ANTONIO ABAD		València	Priv. Conc.	963655700
	BORRIANA		12000698	12530	PS.  SAN JUAN BOSCO, 5	12000698@edu.gva.es		39,892905	-0,088384	CENTRE PRIVAT SALESIANOS SAN JUAN BAUTISTA		Castelló	Priv. Conc.	964510250
	VALÈNCIA		46013116	46013	AV.  DE LA PLATA, 10	46013116@edu.gva.es		39,453559	-0,370188	CENTRE PRIVAT SALESIANOS-SAN JUAN BOSCO		València	Priv. Conc.	963343705
	VALÈNCIA		46011818	46017	CL.  MÚSICO CABANILLES, 33	46011818@edu.gva.es		39,444878	-0,391264	CENTRE PRIVAT SALGUI		València	Priv. Conc.	963785073
	ALACANT		03001180	3015	CL.  PINTOR PEDRO CAMACHO, 2	03001180@edu.gva.es		38,371573	-0,476253	CENTRE PRIVAT SAN AGUSTÍN		Alacant	Priv. Conc.	965156070
	L'ALCÚDIA		46000808	46250	PZ.  DE LA CONSTITUCIÓ, 5	46000808@edu.gva.es		39,195786	-0,506637	CENTRE PRIVAT SAN ANDRÉS APÓSTOL		València	Priv. Conc.	962540282
	ALACANT		03001192	3004	PZ.  SAN ANTONIO, 1	03001192@edu.gva.es		38,351021	-0,48755	CENTRE PRIVAT SAN ANTONIO		Alacant	Priv. Conc.	965204900
	CATARROJA		46002908	46470	CL.  RAMÓN Y CAJAL, 2	46002908@edu.gva.es		39,403993	-0,40301	CENTRE PRIVAT SAN ANTONIO DE PADUA		València	Priv. Conc.	961220067
	CARCAIXENT		46002659	46740	CL.  SANTA ANA, 2	46002659@edu.gva.es		39,121071	-0,45207	CENTRE PRIVAT SAN ANTONIO DE PADUA		València	Priv. Conc.	962430250
	CATARROJA		46018667	46470	CL.  RETOR JOAQUIN ESCRIVÁ I PEIRÓ, 18	46018667@edu.gva.es		39,404242	-0,409144	CENTRE PRIVAT SAN ANTONIO DE PADUA II		València	Priv. Conc.	961220068
	GODELLA		46004361	46110	CL.  MAYOR, 42	46004361@edu.gva.es		39,51889	-0,410357	CENTRE PRIVAT SAN BARTOLOMÉ		València	Priv. Conc.	963639702
	CASTELLÓ DE LA PLANA		12005611	12003	CL.  SAN JORGE DEL MAESTRAZGO, 2-4	12005611@edu.gva.es		39,982188	-0,022901	CENTRE PRIVAT SAN CRISTÓBAL II		Castelló	Priv. Conc.	964228758
	QUART DE POBLET		46003147	46930	CL.  MADRE ASUNCIÓN, 6	46003147@edu.gva.es		39,484543	-0,44692	CENTRE PRIVAT SAN ENRIQUE		València	Priv. Conc.	961547691
	COCENTAINA		03003796	3820	CL.  CONVENTO, 40	03003796@edu.gva.es		38,737281	-0,442951	CENTRE PRIVAT SAN FRANCISCO DE ASÍS		Alacant	Priv. Conc.	965592544
	VILAMARXANT		46013980	46191	CL.  VILARROYA, 9	46013980@edu.gva.es		39,568671	-0,621876	CENTRE PRIVAT SAN FRANCISCO Y SANTO DOMINGO		València	Priv. Conc.	962710080
	MONCADA		46005612	46113	CL.  AUSIÀS MARCH, 7	46005612@edu.gva.es		39,544917	-0,392501	CENTRE PRIVAT SAN JAIME APÓSTOL		València	Priv. Conc.	961309001
	ALACANT		03001209	3012	CL.  MARTOS, 7	03001209@edu.gva.es		38,357685	-0,481328	CENTRE PRIVAT SAN JOSÉ		Alacant	Priv. Conc.	965254748
	ELX		03004909	3206	CL.  ARTURO SALVETTI PARDO, 29	03004909@edu.gva.es		38,274163	-0,70737	CENTRE PRIVAT SAN JOSÉ		Alacant	Priv. Conc.	965461557
	MONCADA		46005636	46113	CL.  VALENCIA, 32	46005636@edu.gva.es		39,544133	-0,401331	CENTRE PRIVAT SAN JOSÉ		València	Priv. Conc.	961309737
	LA POBLA DE VALLBONA		46006768	46185	CL.  MARÍA ROCA, 1	46006768@edu.gva.es		39,590055	-0,554089	CENTRE PRIVAT SAN JOSÉ		València	Priv. Conc.	962760387
	TAVERNES DE LA VALLDIGNA		46008285	46760	CL.  DOLORES ROJAS, 3	46008285@edu.gva.es		39,071587	-0,265931	CENTRE PRIVAT SAN JOSÉ		València	Priv. Conc.	962821207
	ELX		03005100	3293	AV.  DE DON BOSCO, 14	03005100@edu.gva.es		38,251354	-0,712453	CENTRE PRIVAT SAN JOSÉ ARTESANO		Alacant	Priv. Conc.	966633289
	ELX		03005070	3201	CL.  DOCTOR FERRÁN, 2	03005070@edu.gva.es		38,26353	-0,703167	CENTRE PRIVAT SAN JOSÉ DE CALASANZ		Alacant	Priv. Conc.	965461839
	VALÈNCIA		46011065	46010	CL.  MICER MASCÓ, 5	46011065@edu.gva.es		39,476146	-0,364705	CENTRE PRIVAT SAN JOSÉ DE CALASANZ		València	Priv. Conc.	963690700
	ALGEMESÍ		46001096	46680	CL.  ESCUELAS PÍAS, 30	46001096@edu.gva.es		39,195004	-0,431865	CENTRE PRIVAT SAN JOSÉ DE CALASANZ		València	Priv. Conc.	962482264
	ALACANT		03001222	3012	CL.  GARBINET, 87	03001222@edu.gva.es		38,360215	-0,480504	CENTRE PRIVAT SAN JOSÉ DE CAROLINAS		Alacant	Priv. Conc.	965252190
	NOVELDA		03006748	3660	CL.  MOSÉN ESTEBAN, 12	03006748@edu.gva.es		38,387907	-0,764183	CENTRE PRIVAT SAN JOSÉ DE CLUNY		Alacant	Priv. Conc.	965600466
	OLIVA		46005818	46780	PS.  FRANCISCO BRINES, 52	46005818@edu.gva.es		38,924482	-0,107597	CENTRE PRIVAT SAN JOSÉ DE LA MONTAÑA		València	Priv. Conc.	962852704
	VALÈNCIA		46009708	46005	CL.  DOCTOR SUMSI, 5	46009708@edu.gva.es		39,462986	-0,368761	CENTRE PRIVAT SAN JOSÉ HH. FRANCISCANAS DE LA INMACULADA		València	Priv. Conc.	963733084
